,Anger_Input,Sadness_Input,Fear_Input,Joy_Input,Disgust_Input,userId,username,userGroup,userLoginTime,inputTime,inputText,word_count,website,emoji,polarity,subjectivity
259,0.051150786,0.084199312,0.139057074,0.004607336,0.0542375,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-23-21-00-00,she has mental health issues,5,,[],-0.1,0.2
261,0.039330786,0.048770686,0.054485522,0.029640579,0.027126844,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-23-21-00-00,work went well i guess,5,,[],0,0
263,0.145019778,0.179683252,0.140820179,0,0.118171691,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-24-08-00-00,i m tired and feeling triggered by noise again today,10,,[],-0.4,0.7
265,0.052329371,0.091476917,0.134744572,0.01053061,0.03957588,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-24-08-00-00,the house is a mess,5,,[],-0.175,0.175
267,0.004187319,0.001119931,0.017398139,0.097064458,0.010660919,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-24-12-00-00,three loads of laundry and spent the rest of the time playing with my baby and other bits and bobs around the house,23,,[],-0.1125,0.2375
269,0.007338021,0.018715868,0.018591698,0.059420813,0.015624667,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-24-12-00-00,feeling like i gotten a lot done,7,,[],0,0
271,0.124847969,0.109947336,0.104517466,0.00118119,0.095166684,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-24-16-00-00,burned part of the dinner and had to recook with what ingredients i had left,15,,[],0,0
273,0.009393514,0.005065704,0.038460722,0.183169162,0.020766508,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-24-16-00-00,but turned out anyway smiling face with smiling eyes,9,,[],0,0
275,0.000228244,0.000195638,0.005184403,0.089143152,0,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-24-16-00-00,cooked dinner did some housework played with my baby,9,,[],0,0
277,0.093667701,0.309754843,0.204318589,0.005326748,0.079470358,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-24-21-00-00,husband seems a bit down though which makes me feel sad and anxious,13,,[],-0.301851852,0.762962963
279,0,0,0,0.113918067,0,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-24-21-00-00,good stayed home with my baby did lots of housework,10,,[],0.7,0.6
281,0.038152805,0.023685388,0.042458178,0.071811903,0.025512899,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-24-21-00-00,feel like i got a lot of work done,9,,[],0,0
283,0.066696664,0.02653637,0.101195909,0.014658704,0.049313626,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-25-12-00-00,as he sits asks me is there a male dentist i can see,13,,[],0,0.1
285,0.082829216,0.252675478,0.200391806,0.003030018,0.062287934,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-25-12-00-00,had a new patient walk in in pain,8,,[],0.136363636,0.454545455
287,0.00608161,0.0082547,0.054453334,0.031782101,0.012688773,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-25-12-00-00,he was speechless,3,,[],0,0
289,0.048890934,0.048116498,0.04283287,0.02360081,0.045741022,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-25-20-00-00,worked today nothing much out of the ordinary other than the person who requested to be seen by a male instead of me despite the fact that he t have an appointment and our next availability t suit him so i him in before my next patient who was running late,51,,[],-0.067857143,0.253571429
291,0.015934925,0.024293791,0.014734089,0.006419422,0.007959763,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-25-20-00-00,other than that it was a day,7,,[],-0.125,0.375
293,0.017330491,0.022570496,0.042121871,0.052161565,0.018838528,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-26-09-00-00,home looking after the two while hubs works from home,10,,[],0,0
295,0.048096641,0.230524951,0.108197111,0.000899459,0.043095377,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-26-09-00-00,had a rough night baby t well so waking a lot,11,,[],-0.1,0.4
297,0.008237541,0.001928177,0.022408891,0.061741745,0.004484804,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-26-13-00-00,made some baby food for the next few days,9,,[],-0.1,0.05
299,0.108161056,0.107812593,0.078293951,0.008178818,0.063295131,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-26-13-00-00,nothing particularly exciting today,4,,[],0.3,0.8
301,0.050921772,0.012211427,0.017454719,0.051565906,0.045915081,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-26-13-00-00,hung out with the,4,,[],0,0
303,0.005714319,0.054508104,0.018914311,0.030834572,0.006996734,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-26-17-00-00,putting him to bed early and hoping he gets a good night s rest,14,,[],0.4,0.45
305,0.035926685,0.20080525,0.082479258,0.003675992,0.034223185,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-26-17-00-00,makes me feel bad for my baby who must struggle even more so,13,,[],-0.1,0.583333333
307,0.010343768,0.000771636,0.013887493,0.030652998,0.024155933,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-26-17-00-00,caught it from my baby who caught it from his sister from,12,,[],0,0
309,0.002039847,0.000236689,0.008268269,0.056272109,0.004894584,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-26-17-00-00,he t sleep well at lunch either,7,,[],0,0
311,0.088843995,0.253404611,0.256647296,0.000626593,0.077574652,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-26-17-00-00,very congested feel like crap,5,,[],-0.3,0.55
313,0.076342033,0.212807202,0.234340802,0.000484955,0.069735759,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-26-17-00-00,feeling sick now,3,,[],-0.714285714,0.857142857
315,0.062863292,0.062255214,0.218873455,0.031381394,0.063162087,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-26-20-00-00,my toddler accidentally pooped in the bath today for the first time,12,,[],0.25,0.333333333
317,0,0,0.002632542,0.162623651,0,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-26-20-00-00,feeling appreciative of my family today my have been super cute,11,,[],0.477777778,0.855555556
319,0.065144481,0.210231993,0.171947157,0,0.054834352,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-26-20-00-00,getting sick been super hungry and just eating non stop today,11,,[],-0.19047619,0.761904762
321,0.072349169,0.370701913,0.163043884,0.002361578,0.06346241,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-26-20-00-00,poor thing was so distraught,5,,[],-0.5,0.8
323,0.100329196,0.163227205,0.100807157,0.003712212,0.062746827,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-26-20-00-00,nothing too exciting today,4,,[],0.3,0.8
325,0.051339068,0.057714998,0.035304199,0,0.030015304,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-26-20-00-00,at home all day,4,,[],0,0
327,0.006261223,0.000456038,0.006479421,0.111723223,0.015870184,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-27-09-00-00,went out to my bakery for some pastry and a coffee,11,,[],0,0
329,0.003683284,0.004318695,0.029879127,0.067980188,0.015256992,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-27-09-00-00,our daughter loved sitting outside people watching,7,,[],0.35,0.425
331,0.063146439,0.281824056,0.157587628,0.001223671,0.05654696,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-27-12-00-00,let baby sleep in because he s not feeling well,10,,[],0,0
333,0.018763314,0.006301665,0.039698292,0.051929377,0.013291578,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-27-12-00-00,so spent the morning with my toddler,7,,[],-0.1,0.1
335,0.007879078,0.038310026,0.038955644,0.043844006,0.00797575,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-27-17-00-00,they re both at a super cute age and have been dreams,12,,[],0.416666667,0.833333333
337,0.002883228,0.00102662,0.013607206,0.048255356,0.006056272,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-27-17-00-00,played with both all afternoon,5,,[],0,0
339,0.017670455,0.000637967,0.002786135,0.101318704,0.016902788,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-27-21-00-00,spent the day with my it s becoming easier as my toddler gains more independence,15,,[],0.283333333,0.483333333
341,0,0.00113209,0.001795729,0.163915871,0,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-27-21-00-00,feeling very appreciative and of my little ones today,9,,[],0.29625,0.75
343,0.000524783,0.000811028,0.001526642,0.154955249,0.004150557,19g68kmhum5mf,system67711,Frank,2021-03-21-01-32-40,2021-03-27-21-00-00,i had a fun day with them,7,,[],0.3,0.2
345,0.110280335,0.027834022,0.050980672,0.005099868,0.090275802,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-21-03-00-00,how now brown cow,4,,[],-0.133333333,0.166666667
347,0.007095489,0.003376506,0.023461178,0.145031078,0.010909401,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-21-03-00-00,tired but happy,3,,[],0.2,0.85
349,0.001939478,0,0.000812484,0.069878899,0.004665232,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-21-20-00-00,mashed potato pumpkin sweet potato,5,,[],0.35,0.65
351,0.001736456,0,0.000727434,0.058943401,0.00417688,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-21-21-00-00,mashed potato sweet potato pumpkin,5,,[],0.35,0.65
353,0.049086729,0.002134463,0.005168616,0.069625451,0.028348592,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-24-19-00-00,sure let me know when you re ready,8,,[],0.35,0.694444444
355,0.076943958,0.249479218,0.187514169,0.000701531,0.063338971,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-24-20-00-00,absolutely here at the hospital,5,,[],0.2,0.9
357,0.003224488,0,0.003686525,0.106305126,0.0077562,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-24-20-00-00,having some dinner with,4,,[],0,0
359,0.019542126,0,0.000875404,0.023461102,0.029054459,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-24-20-00-00,i wait out the front,5,,[],0,0
361,0.066232939,0.167320317,0.161131536,0.010280712,0.061870342,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-25-11-00-00,feels more like himself today dialysised yesterday not sure,9,,[],0.125,0.694444444
363,0.011659417,0.022092674,0.041316015,0.026521882,0.016395163,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-25-11-00-00,stayed in last night going home today,7,,[],0,0.066666667
365,0.03923808,0.00313312,0.002456928,0.007005482,0.020645205,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-26-11-00-00,i might walk down otherwise i will wait out the front for you,13,,[],-0.155555556,0.288888889
367,0.016729287,0.004050906,0.039093868,0.127368846,0.020735111,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-26-11-00-00,yes looking forward to going,5,,[],0,0
369,0.005600217,0.002106964,0.010425525,0.070817118,0.011329215,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-26-13-00-00,kale quinoa soup,3,,[],0,0
371,0.019650588,0.1223388,0.036728718,0.0132679,0.026981535,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-27-12-00-00,leaving billa now,3,,[],0,0
373,0.012988982,0.001726751,0,0.025761865,0.027679673,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-27-13-00-00,see you when you get here,6,,[],0,0
375,0.043557631,0.043285098,0.025549537,0.023294925,0.024731555,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-27-13-00-00,yes the only one there,5,,[],0,1
377,0.001653716,0.001525911,0.013197409,0.077042752,0.015869466,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-27-17-00-00,i very much enjoyed working with you getting to know you grinning face with big eyes,16,,[],0.25,0.4
379,0.002796644,0.000871219,0.001639942,0.134374454,0.017082389,19g68kmhxa1cb,close06051,FrankKeyboard,2021-03-21-02-42-07,2021-03-27-17-00-00,you are very welcome,4,,[],1,1
381,0.002538986,0,0.00050769,0.042582549,0.009867884,19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,2021-03-22-13-00-00,not a fan but iconic,5,,[],0.5,0.5
383,0.025737868,0.021610067,0.07997489,0.012855213,0.033193712,19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,2021-03-22-14-00-00,is an emotional messy bitch and he s grinning face with big eyes,13,,[],-0.066666667,0.383333333
385,0.024304755,0.001805466,0.003021027,0.042564815,0.031799637,19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,2021-03-22-14-00-00,get outlook for android,4,,[],0,0
387,0.082479249,0.108827609,0.086219573,0,0.066782272,19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,2021-03-22-14-00-00,ahs assignments,2,,[],0,0
389,0.047184058,0.024817635,0.059023046,0.030832622,0.037351109,19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,2021-03-22-15-00-00,grimacing face at the moat around the hoise,8,,[],0,0
391,0.042084767,0.067382772,0.130853309,0.008055104,0.048070467,19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,2021-03-22-15-00-00,just saw a of on a coffs community page,9,,[],0,0
393,0.149774446,0.074984387,0.055109773,0.002267797,0.097373329,19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,2021-03-22-15-00-00,fine here just non stop rain,6,,[],0.416666667,0.5
395,0.065379786,0.093604757,0.179832411,0.027405482,0.059449581,19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,2021-03-22-15-00-00,no idea it was that bad,6,,[],-0.7,0.666666667
397,0.093098411,0.229234552,0.090558495,0.001749886,0.088276711,19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,2021-03-22-17-00-00,they glossed over so many that were important to our corner of the fandom and focused on vs why,19,,[],0.45,0.75
399,0.04631055,0.06098627,0.146212265,0.017576147,0.050608798,19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,2021-03-22-17-00-00,but i was listening to broadcast in car when it was live so t have terrifying visuals,17,,[],-0.431818182,0.75
401,0.03749641,0.045651953,0.063642299,0.010012357,0.042230694,19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,2021-03-22-17-00-00,was the time that cut together the footage the actual time it took,13,,[],0,0.1
403,0.123887605,0.223883956,0.081483154,0.001023397,0.095050488,19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,2021-03-22-17-00-00,this one had amazing but they didnt make the most of it,12,,[],0.55,0.7
405,0.055284196,0.003803504,0.021713066,0.033364002,0.05206237,19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,2021-03-22-17-00-00,about this season,3,,[],0,0
407,0.115943802,0.108071116,0.067151466,0,0.078093066,19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,2021-03-24-10-00-00,dude it and not in a good way,8,,[],0.7,0.6
409,0.009961201,0.000910053,0,0.028124766,0.023796825,19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,2021-03-24-10-00-00,know when you on your way,6,,[],0,0
411,0.030607763,0.095374558,0.073817031,0.00965582,0.029926224,19g68kmj8kmgs,bag83930,Keyboard,2021-03-22-00-45-39,2021-03-24-10-00-00,i think we re done,5,,[],0,0
413,0.24035075,0.086465208,0.086267876,0.003044875,0.174111642,19g68kn5zfpsn,sound13760,Keyboard,2021-04-06-22-44-03,2021-04-06-23-00-00,wow why do i need a different key lard for this,11,,[],0.033333333,0.866666667
415,0.008434656,0.005482224,0.043555643,0.052470918,0.020327851,19g68kn5zfpsn,sound13760,Keyboard,2021-04-06-22-44-03,2021-04-06-23-00-00,ming grinning face with big eyes,6,,[],0,0.1
417,0.042956566,0.006749416,0.019703192,0.050341568,0.038880185,19g68knjghu0p,force84221,Frank,2021-04-16-09-04-04,2021-04-16-09-00-00,drove to work got in early because there was,9,,[],0.1,0.3
419,0.043073444,0.164131115,0.091231226,0.004978807,0.038966395,19g68knjghu0p,force84221,Frank,2021-04-16-09-04-04,2021-04-16-09-00-00,bit tired to be honest,5,,[],0.1,0.8
421,0.076896304,0.061774819,0.086502879,0.009122563,0.051993627,19g68knjghu0p,force84221,Frank,2021-04-16-09-04-04,2021-04-16-13-00-00,i been working all morning and part of that has involved consulting with students and i m pretty of them right now,22,,[],0.267857143,0.767857143
423,0.054104935,0.121581397,0.129544215,0.016189115,0.049612522,19g68knjghu0p,force84221,Frank,2021-04-16-09-04-04,2021-04-16-21-00-00,i had a pretty busy day to be honest i had to get a bit of work done and a lot of meetings,23,,[],0.316666667,0.733333333
425,0.060339125,0.214714687,0.148028734,0.005185464,0.048123741,19g68knjghu0p,force84221,Frank,2021-04-16-09-04-04,2021-04-16-21-00-00,i have deadlines that need to be met and it was stressful to try and meet them,17,,[],0,0
427,0.004300297,0.000615998,0.002402267,0.138369303,0.013249562,19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,2021-03-22-19-00-00,sounds like everything is going great for you and i am very happy to hear that you deserve it,19,,[],0.9,0.875
429,0.00910613,0.001033088,0.004180101,0.161841512,0.031838564,19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,2021-03-22-19-00-00,congratulations on the awards that s absolutely fantastic grinning face with big eyes,13,,[],0.2,0.5
431,0.002308761,0.003035909,0.017893956,0.172665823,0.01166518,19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,2021-03-22-19-00-00,hello how are you today,5,,[],0,0
433,0.000220109,0,0.000583891,0.077398238,0.000840212,19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,2021-03-22-19-00-00,car is gorgeous,3,,[],0.7,0.9
435,0.099713379,0.103962159,0.078436709,0.004013049,0.073784116,19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,2021-03-22-20-00-00,actually seemed a bit disappointed that i picked her up instead of her dad person shrugging light skin tone person shrugging light skin tone,24,,[],0.0125,0.5625
437,0.046718824,0.137843983,0.111825638,0.010428124,0.044185282,19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,2021-03-22-20-00-00,not sure if i even want that kind of job but thought it is worth going through the process just to see how it feels,25,,[],0.216666667,0.62962963
439,0.015276332,0.004083926,0.038676057,0.112594125,0.025353378,19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,2021-03-22-20-00-00,good i think you were totally right about my subconscious relief at finishing things with mike,16,,[],0.328571429,0.561904762
441,0.061873151,0.037478484,0.097353404,0.015257632,0.053035485,19g69kmkbddwy,tell27181,FrankKeyboard,2021-03-22-18-47-47,2021-03-22-20-00-00,is a really fascinating guy he wrote the four hour work week and many other books,16,,[],0.358333333,0.575
